1538569621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.76776,1.20587,5.9452,1.47515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.72158,1.12363,5.9546,1.4701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.74283,1.15067,5.97646,1.4194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.68766,1.06557,5.99426,1.40191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.68241,1.06781,6.00875,1.41127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.68747,1.12142,5.98398,1.42612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.6981,1.2027,5.92787,1.44534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.75011,1.2076,6.00724,1.42609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.71505,1.06445,6.15591,1.37438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.61231,0.930599,6.07424,1.34556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.74576,0.924334,5.93722,1.2059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.68162,0.937447,6.16117,1.3367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.97085,1.16199,6.36423,1.5436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.01928,1.06076,6.52463,1.46809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.23486,1.47759,6.43453,1.51804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.32717,1.74317,6.44054,1.8031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.23593,2.02456,6.52196,2.1782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.28666,2.06737,6.52998,2.63748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.34671,2.46661,6.33932,2.76588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.94896,2.45614,6.4293,2.9163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.03285,2.38712,6.43364,2.95455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.19337,2.58054,6.60039,3.04005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.19871,2.60433,6.35799,3.11603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.06039,2.82292,6.02042,2.8706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.84817,2.84496,5.43983,2.77087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.7706,2.82405,5.14225,2.46451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.69116,2.74959,4.7815,2.33017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.02639,2.19535,4.61217,2.16247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.62562,1.98462,4.38001,1.87165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.41196,2.06551,4.28599,1.94299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.00367,1.66238,3.96853,1.7967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.53228,1.50773,3.6452,1.6503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.34252,1.60203,3.17298,1.66252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.90739,1.69733,2.47567,1.65763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2214,1.78163,2.2914,2.02126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.13206,1.62229,1.73824,2.10529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.60013,2.45139,1.53788,2.65952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.56631,2.56209,1.75722,2.95325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.45676,3.35367,1.5236,3.42239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2232,3.85717,1.23086,4.02052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.08135,4.20194,1.08366,4.36278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.00585,4.29976,0.778507,4.46753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06147,4.23886,1.0358,4.07225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36959,4.02207,1.31799,3.77253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7938,3.81461,1.91023,3.40374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87357,3.57344,2.45387,3.21584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.59381,3.47763,2.97926,3.0529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.42988,3.04461,3.37725,2.9969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.07838,2.75828,3.93621,2.77433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.4348,2.82366,4.32892,2.56709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.65933,2.64191,4.69293,2.36555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.12934,2.50011,5.15717,2.42413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.52371,2.15638,5.64251,2.27709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.00442,2.72558,5.79572,2.35169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538569675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.06475,2.61348,6.30478,2.97425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
